protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005093013423_Drosophila_sechellia_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.89397,0.35627530364372473,0.570290532
P005093013423_Drosophila_sechellia_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.87259,0.7037037037037037,2.448620352
P005093013423_Drosophila_sechellia_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.9694,0.012096774193548376,0.011721003
P005093013423_Drosophila_sechellia_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.88497,0.7037037037037037,2.452495495
P005093013423_Drosophila_sechellia_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.93598,0.0040322580645161255,0.003891379
P005093013423_Drosophila_sechellia_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.93591,0.43145161290322576,0.837087151
P005093013423_Drosophila_sechellia_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.89198,0.6954732510288066,2.336832689
P005093013423_Drosophila_sechellia_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.86416,0.6900826446280992,2.56919245
P005093013423_Drosophila_sechellia_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.90148,0.46887966804979253,1.01829467
P005093013423_Drosophila_sechellia_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.8748,0.6900826446280992,2.554287661
P005093013423_Drosophila_sechellia_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.9341,0.44715447154471544,0.9810312720000001
P005093013423_Drosophila_sechellia_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.91042,0.44715447154471544,1.088224223
P005093013423_Drosophila_sechellia_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.8855,0.6983471074380165,2.512611483
P005093013423_Drosophila_sechellia_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.91947,0.4349593495934959,0.9767134040000001
P005093013423_Drosophila_sechellia_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.95503,0.4233870967741935,0.885237942
P005093013423_Drosophila_sechellia_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.88425,0.7172131147540983,2.296998103
P005093013423_Drosophila_sechellia_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.89387,0.6954732510288066,2.363940128
P005093013423_Drosophila_sechellia_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.95378,0.4233870967741935,0.8331341640000001
P005093013423_Drosophila_sechellia_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.8737,0.6954732510288066,2.336832689
P005093013423_Drosophila_sechellia_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.85458,0.6995884773662551,2.472911416
P005093013423_Drosophila_sechellia_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.88331,0.6995884773662551,2.476063386
P005093013423_Drosophila_sechellia_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.93444,0.048387096774193505,0.06017411499999999
P005093013423_Drosophila_sechellia_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.84612,0.7037037037037037,2.452525159
P005093013423_Drosophila_sechellia_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.88876,0.6967213114754098,2.472569165
P005093013423_Drosophila_sechellia_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.8446,0.33333333333333337,0.548243485
P005093013423_Drosophila_sechellia_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.89158,0.3346938775510204,0.567906211
P005093013423_Drosophila_sechellia_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.93086,0.4193548387096774,0.858019182
P005093013423_Drosophila_sechellia_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.90537,0.6967213114754098,2.267208205
P005093013423_Drosophila_sechellia_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.89205,0.6954732510288066,2.349791691
P005093013423_Drosophila_sechellia_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.88121,0.7172131147540983,2.468282076
P005093013423_Drosophila_sechellia_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.92878,0.16532258064516125,0.175783612
P005093013423_Drosophila_sechellia_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.91739,0.17741935483870963,0.183091964
P005093013423_Drosophila_sechellia_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.89067,0.709016393442623,2.488591854
P005093013423_Drosophila_sechellia_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.85496,0.7049180327868853,2.480036246
P005093013423_Drosophila_sechellia_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.91827,0.157258064516129,0.18093789999999998
P005093013423_Drosophila_sechellia_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.8825,0.6995884773662551,2.464342344
P005093013423_Drosophila_sechellia_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.93079,0.04435483870967738,0.048334813
P005093013423_Drosophila_sechellia_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.87688,0.6983471074380165,2.512611483
P005093013423_Drosophila_sechellia_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.9419,0.44308943089430897,1.003449362
P005093013423_Drosophila_sechellia_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.92683,0.5142857142857142,1.198859967
P005093013423_Drosophila_sechellia_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.86563,0.6872427983539094,2.429472563
P005093013423_Drosophila_sechellia_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.97037,0.0040322580645161255,0.003891379
P005095004731_Drosophila_setifemur_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.86986,0.7327935222672064,2.429227192
P005095004731_Drosophila_setifemur_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.8878,0.6680327868852459,1.978075958
P005095004731_Drosophila_setifemur_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.86951,0.7283950617283951,2.1820748709999997
P005095004731_Drosophila_setifemur_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.90134,0.22489959839357432,0.320085392
P005095004731_Drosophila_setifemur_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.87627,0.6926229508196722,2.4407631519999997
P005095004731_Drosophila_setifemur_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.87529,0.6987951807228916,2.077262959
P005095004731_Drosophila_setifemur_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.90234,0.14400000000000002,0.181864308
P005095004731_Drosophila_setifemur_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.91109,0.23694779116465858,0.390760217
P005095004731_Drosophila_setifemur_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.83223,0.6491228070175439,1.968866146
P005095004731_Drosophila_setifemur_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.91673,0.14400000000000002,0.180851429
P005095004731_Drosophila_setifemur_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.89485,0.7049180327868853,2.540488076
P005095004731_Drosophila_setifemur_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.9024,0.14,0.17452145800000002
P005095004731_Drosophila_setifemur_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.86926,0.7049180327868853,2.4754920659999997
P005095004731_Drosophila_setifemur_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.86066,0.6933333333333334,2.6281678509999997
P005095004731_Drosophila_setifemur_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.91655,0.124,0.152175324
P005095004731_Drosophila_setifemur_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.88431,0.16371681415929207,0.277893755
P005095004731_Drosophila_setifemur_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.85496,0.7035398230088495,2.0604794639999997
P005095004731_Drosophila_setifemur_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.91787,0.128,0.160103934
P005095004731_Drosophila_setifemur_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.88796,0.6967213114754098,2.474446065
P005095004731_Drosophila_setifemur_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.86087,0.6967213114754098,2.492534895
P005095004731_Drosophila_setifemur_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.8919,0.6967213114754098,2.5128156329999998
P005095004731_Drosophila_setifemur_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.91738,0.128,0.134074982
P005095004731_Drosophila_setifemur_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.89702,0.128,0.186050065
P005095004731_Drosophila_setifemur_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.78337,0.7136752136752137,2.2990268589999996
P005095004731_Drosophila_setifemur_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.90474,0.21370967741935487,0.39033290600000004
P005095004731_Drosophila_setifemur_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.88252,0.7037037037037037,2.0909298319999996
P005095004731_Drosophila_setifemur_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.88354,0.6926229508196722,2.400657824
P005095004731_Drosophila_setifemur_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.85987,0.6926229508196722,2.400657824
P005095004731_Drosophila_setifemur_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.90207,0.18000000000000005,0.27328509
P005095004731_Drosophila_setifemur_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.88423,0.6775510204081633,2.047606631
P005095004731_Drosophila_setifemur_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.89983,0.23293172690763053,0.360464806
P005095004731_Drosophila_setifemur_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.87732,0.6831275720164609,2.2656508989999997
P005095004731_Drosophila_setifemur_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.92407,0.19678714859437751,0.316987198
P005095004731_Drosophila_setifemur_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.84036,0.6578947368421053,1.9679461520000001
P005095004731_Drosophila_setifemur_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.91588,0.15200000000000002,0.188289441
P005095004731_Drosophila_setifemur_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.8613,0.7288888888888889,2.54907125
P005095004731_Drosophila_setifemur_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.87517,0.6883116883116883,2.630424969
P005095004731_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.88503,0.11599999999999999,0.15483301
P005095004731_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.77372,0.6923076923076923,2.7223995019999996
P005095004731_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.85931,0.7160493827160495,2.596109436
P005095004731_Drosophila_setifemur_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.86579,0.7049180327868853,2.6972957849999997
P005095004731_Drosophila_setifemur_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.90067,0.11599999999999999,0.15065035699999998
P005095004731_Drosophila_setifemur_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.87584,0.7008196721311475,2.4784342419999996
P005095004731_Drosophila_setifemur_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.91862,0.12,0.15452549999999998
P005095004731_Drosophila_setifemur_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.88543,0.6967213114754098,2.4764605339999997
P005095004731_Drosophila_setifemur_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.89514,0.7049180327868853,2.3364930779999997
P005095004731_Drosophila_setifemur_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.96369,0.17600000000000005,0.24213947199999997
P005095004731_Drosophila_setifemur_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.8971,0.24096385542168675,0.396608459
P005095004731_Drosophila_setifemur_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.85267,0.6638655462184874,2.017646011
P005095004731_Drosophila_setifemur_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.89815,0.23694779116465858,0.38170367
P005095004731_Drosophila_setifemur_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.88246,0.654320987654321,1.980382613
P005095004731_Drosophila_setifemur_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.9103,0.6790123456790124,2.0875755639999998
P005095004731_Drosophila_setifemur_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.91616,0.19678714859437751,0.34002749200000004
P005095004731_Drosophila_setifemur_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.8926,0.6625514403292181,1.976064745
P005095004731_Drosophila_setifemur_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.8893,0.6926229508196722,2.384643869
P005095004731_Drosophila_setifemur_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.85838,0.688259109311741,2.00752046
P005095004731_Drosophila_setifemur_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.89985,0.19599999999999995,0.269246911
P005095004731_Drosophila_setifemur_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.88549,0.7049180327868853,2.332540091
P005095004731_Drosophila_setifemur_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.89771,0.17600000000000005,0.24213947199999997
P005095004731_Drosophila_setifemur_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.89989,0.14,0.17494142099999999
P005095004731_Drosophila_setifemur_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.91929,0.11199999999999999,0.178093391
P005095004731_Drosophila_setifemur_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.87472,0.6967213114754098,2.486547746
P005095004731_Drosophila_setifemur_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.89392,0.12,0.154555164
P005095004731_Drosophila_setifemur_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.87861,0.6967213114754098,2.472569165
P005095004731_Drosophila_setifemur_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.82684,0.7110091743119267,2.5773210879999997
P005095004731_Drosophila_setifemur_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.86567,0.7095435684647302,2.5969838139999997
P005095004731_Drosophila_setifemur_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.90316,0.7008196721311475,2.357425109
P005095004731_Drosophila_setifemur_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.87374,0.680161943319838,1.977730562
P005095004731_Drosophila_setifemur_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.96747,0.18000000000000005,0.255098474
P005095004731_Drosophila_setifemur_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.91753,0.14342629482071712,0.170312081
P005095004731_Drosophila_setifemur_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.90448,0.7008196721311475,2.4694366089999997
P005095004731_Drosophila_setifemur_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.88599,0.709016393442623,2.4767449609999996
P005095004731_Drosophila_setifemur_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.93554,0.14741035856573703,0.190621859
P005095004731_Drosophila_setifemur_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.88788,0.13147410358565736,0.182066251
P005095004731_Drosophila_setifemur_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.88315,0.7008196721311475,2.4745908969999997
P005095004731_Drosophila_setifemur_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.91838,0.10799999999999998,0.166372349
P005095004731_Drosophila_setifemur_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.88207,0.6844262295081966,2.474708444
P005095004731_Drosophila_setifemur_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.90361,0.19678714859437751,0.34002749200000004
P005095004731_Drosophila_setifemur_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.88665,0.6707818930041152,2.002800703
P005095004731_Drosophila_setifemur_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.88217,0.6775510204081633,2.198211308
P005095004731_Drosophila_setifemur_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.904,0.18000000000000005,0.256888572
P005095004731_Drosophila_setifemur_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.87582,0.6967213114754098,2.4764605339999997
P005095011902_Drosophila_setifemur_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.94121,0.7706422018348624,3.3538111539999997
P005095011902_Drosophila_setifemur_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.9525,0.47706422018348627,1.08347654
P005095011902_Drosophila_setifemur_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.94705,0.5229357798165137,1.4514276270000002
P005095011902_Drosophila_setifemur_part1_of1,P005064013138_Drosophila_albomicans_part1_of1,0.92294,0.6880733944954128,2.5974213059999998
P005095011902_Drosophila_setifemur_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.96117,0.31506849315068497,0.608071146
P005095011902_Drosophila_setifemur_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.94766,0.6880733944954128,2.471492525
P005095011902_Drosophila_setifemur_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.92779,0.7110091743119267,2.559457402
P005095011902_Drosophila_setifemur_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.94482,0.7110091743119267,2.668096131
P005095011902_Drosophila_setifemur_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.89536,0.4482758620689655,1.074266728
P005095011902_Drosophila_setifemur_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.9372,0.7155963302752293,2.583573347
P005095011902_Drosophila_setifemur_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.96557,0.34246575342465757,0.616162396
P005095011902_Drosophila_setifemur_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.91466,0.7064220183486238,2.5521145520000004
P005095011902_Drosophila_setifemur_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.95498,0.33333333333333337,0.64280006
P005095011902_Drosophila_setifemur_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.9589,0.3990825688073395,0.703842171
P005095011902_Drosophila_setifemur_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.94445,0.6972477064220184,2.492352892
P005095011902_Drosophila_setifemur_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.91656,0.7064220183486238,2.555229669
P005095011902_Drosophila_setifemur_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.94325,0.47706422018348627,1.165880046
P005095011902_Drosophila_setifemur_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.94092,0.7110091743119267,2.562825852
P005095011902_Drosophila_setifemur_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.96543,0.319634703196347,0.550120385
P005095011902_Drosophila_setifemur_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.95118,0.34246575342465757,0.568209215
P005095011902_Drosophila_setifemur_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.96299,0.33333333333333337,0.5884899530000001
P005095011902_Drosophila_setifemur_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.94329,0.7110091743119267,2.5367969
P005095011902_Drosophila_setifemur_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.90023,0.7064220183486238,2.588771983
P005095011902_Drosophila_setifemur_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.83445,0.5406698564593302,1.2827481989999998
P005095011902_Drosophila_setifemur_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.9166,0.7064220183486238,2.66766882
P005095011902_Drosophila_setifemur_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.95023,0.4495412844036697,1.0746511719999998
P005095011902_Drosophila_setifemur_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.9465,0.4748858447488584,1.00600382
P005095011902_Drosophila_setifemur_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.94123,0.4748858447488584,1.00600382
P005095011902_Drosophila_setifemur_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.90966,0.7018348623853211,2.4727302300000003
P005095011902_Drosophila_setifemur_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.95155,0.44495412844036697,1.153007213
P005095011902_Drosophila_setifemur_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.8999,0.7064220183486238,2.63780072
P005095011902_Drosophila_setifemur_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.90878,0.536697247706422,1.5350036550000001
P005095011902_Drosophila_setifemur_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.94645,0.7155963302752293,2.5943231119999997
P005095011902_Drosophila_setifemur_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.94982,0.45412844036697253,1.073346734
P005095011902_Drosophila_setifemur_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.94729,0.6972477064220184,2.565882535
P005095011902_Drosophila_setifemur_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.95405,0.365296803652968,0.7163792440000001
P005095011902_Drosophila_setifemur_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.96337,0.36073059360730597,0.6265359210000001
P005095011902_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.92576,0.6972477064220184,2.495010578
P005095011902_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.87292,0.417910447761194,0.798073822
P005095011902_Drosophila_setifemur_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.95723,0.3853211009174312,0.671783756
P005095011902_Drosophila_setifemur_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.95769,0.40825688073394495,0.772970105
P005095011902_Drosophila_setifemur_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.9232,0.7110091743119267,2.553372275
P005095011902_Drosophila_setifemur_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.9531,0.3378995433789954,0.554108562
P005095011902_Drosophila_setifemur_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.94118,0.7110091743119267,2.557247418
P005095011902_Drosophila_setifemur_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.95832,0.33333333333333337,0.552134854
P005095011902_Drosophila_setifemur_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.95221,0.4840182648401826,0.941839074
P005095011902_Drosophila_setifemur_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.94092,0.7064220183486238,2.441584612
P005095011902_Drosophila_setifemur_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.92049,0.7064220183486238,2.673944373
P005095011902_Drosophila_setifemur_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.93734,0.45070422535211263,1.123046593
P005095011902_Drosophila_setifemur_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.91582,0.7110091743119267,2.659039584
P005095011902_Drosophila_setifemur_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.94753,0.4495412844036697,1.085783195
P005095011902_Drosophila_setifemur_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.95336,0.45412844036697253,1.192976146
P005095011902_Drosophila_setifemur_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.94548,0.7201834862385321,2.617363406
P005095011902_Drosophila_setifemur_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.95515,0.463302752293578,1.081465327
P005095011902_Drosophila_setifemur_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.95151,0.4840182648401826,0.989989865
P005095011902_Drosophila_setifemur_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.94893,0.6926605504587156,2.401750026
P005095011902_Drosophila_setifemur_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.92108,0.7064220183486238,2.468692051
P005095011902_Drosophila_setifemur_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.94741,0.4885844748858448,0.937886087
P005095011902_Drosophila_setifemur_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.92032,0.7064220183486238,2.441584612
P005095011902_Drosophila_setifemur_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.90721,0.7018348623853211,2.5776633390000003
P005095011902_Drosophila_setifemur_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.93961,0.7110091743119267,2.580815309
P005095011902_Drosophila_setifemur_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.95405,0.319634703196347,0.562222066
P005095011902_Drosophila_setifemur_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.89815,0.7110091743119267,2.557277082
P005095011902_Drosophila_setifemur_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.9518,0.33333333333333337,0.548243485
P005095011902_Drosophila_setifemur_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.94137,0.7110091743119267,2.5773210879999997
P005095011902_Drosophila_setifemur_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.96525,0.3561643835616438,0.5930947660000001
P005095011902_Drosophila_setifemur_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.95275,0.4840182648401826,0.9627711050000001
P005095011902_Drosophila_setifemur_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.95419,0.6834862385321101,2.371960128
P005095011902_Drosophila_setifemur_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.94228,0.7064220183486238,2.4545436140000003
P005095011902_Drosophila_setifemur_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.94302,0.7155963302752293,2.573033999
P005095011902_Drosophila_setifemur_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.95953,0.34246575342465757,0.545110929
P005095011902_Drosophila_setifemur_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.96542,0.36073059360730597,0.552419281
P005095011902_Drosophila_setifemur_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.94409,0.7155963302752293,2.5933437770000003
P005095011902_Drosophila_setifemur_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.92221,0.7110091743119267,2.5847881690000003
P005095011902_Drosophila_setifemur_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.96389,0.33333333333333337,0.550265217
P005095011902_Drosophila_setifemur_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.94056,0.7110091743119267,2.569094267
P005095011902_Drosophila_setifemur_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.95646,0.319634703196347,0.550382764
P005095011902_Drosophila_setifemur_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.92943,0.7201834862385321,2.617363406
P005095011902_Drosophila_setifemur_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.95257,0.463302752293578,1.108201285
P005095011902_Drosophila_setifemur_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.9515,0.4954128440366973,1.30361189
P005095011902_Drosophila_setifemur_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.92044,0.7064220183486238,2.534224486
P005095011902_Drosophila_setifemur_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.95023,0.33333333333333337,0.552134854
P005095011903_Drosophila_setifemur_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.87098,0.7950819672131147,3.3734738799999997
P005095011903_Drosophila_setifemur_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.90124,0.49590163934426235,1.103139266
P005095011903_Drosophila_setifemur_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.8959,0.5720164609053497,1.4710903530000001
